1785640185.534	sclk=604	mclk=-	fclk=-	socclk=-	busy=0	power_mw=13015	cpu=1787|2797|3560	level=auto
1785640186.557	sclk=602	mclk=-	fclk=-	socclk=-	busy=0	power_mw=13007	cpu=1812|3180|3603	level=auto
1785640187.579	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12049	cpu=1706|2828|3599	level=auto
1785640188.601	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12043	cpu=1764|2833|3616	level=auto
1785640189.626	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12071	cpu=1767|3092|3611	level=auto
1785640190.649	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12079	cpu=1768|2317|3562	level=auto
1785640191.676	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12085	cpu=1743|2431|3559	level=auto
1785640192.700	sclk=651	mclk=-	fclk=-	socclk=-	busy=0	power_mw=13019	cpu=1776|2893|3558	level=auto
1785640193.722	sclk=618	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12099	cpu=1882|2618|3557	level=auto
1785640194.743	sclk=613	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12078	cpu=1799|2968|3588	level=auto
1785640195.766	sclk=605	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12076	cpu=1753|2765|3603	level=auto
1785640196.793	sclk=602	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12086	cpu=1753|2524|3600	level=auto
1785640197.817	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13007	cpu=1764|2677|3605	level=auto
1785640198.843	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12042	cpu=1774|2624|3560	level=auto
1785640199.865	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12032	cpu=1738|2845|3600	level=auto
1785640200.889	sclk=616	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12050	cpu=1798|3046|3602	level=auto
1785640201.912	sclk=606	mclk=-	fclk=-	socclk=-	busy=0	power_mw=12058	cpu=1743|2811|3610	level=auto
1785640202.935	sclk=602	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12047	cpu=2000|2693|3600	level=auto
1785640203.964	sclk=601	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12030	cpu=1757|2702|3603	level=auto
1785640204.987	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12035	cpu=1793|2513|3599	level=auto
1785640206.011	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12022	cpu=1817|3235|3596	level=auto
1785640207.034	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12078	cpu=1767|3055|3613	level=auto
1785640208.056	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12063	cpu=1794|2861|3604	level=auto
1785640209.080	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12070	cpu=1775|2543|3602	level=auto
1785640210.102	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12071	cpu=1775|2714|3611	level=auto
1785640211.124	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12074	cpu=1910|2957|3611	level=auto
1785640212.148	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12088	cpu=1770|2757|3615	level=auto
1785640213.173	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12089	cpu=1774|2705|3600	level=auto
1785640214.198	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12061	cpu=1764|2848|3547	level=auto
1785640215.222	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12028	cpu=1840|2753|3562	level=auto
1785640216.245	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11094	cpu=1777|2626|3556	level=auto
1785640217.269	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12024	cpu=1773|2452|3565	level=auto
1785640218.296	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11067	cpu=1800|2499|3604	level=auto
1785640219.318	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11073	cpu=1755|2498|3592	level=auto
1785640220.346	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11097	cpu=1750|2473|3588	level=auto
1785640221.372	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12004	cpu=1862|3078|3604	level=auto
1785640222.398	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12040	cpu=1781|2613|3557	level=auto
1785640223.421	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11042	cpu=1767|2439|3604	level=auto
1785640224.445	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=11066	cpu=1774|2812|3598	level=auto
1785640225.465	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12013	cpu=1750|2649|3570	level=auto
1785640226.488	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=13049	cpu=1778|2432|3563	level=auto
1785640227.508	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12086	cpu=1772|2372|3555	level=auto
1785640228.531	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12030	cpu=1769|2776|3564	level=auto
1785640229.551	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12048	cpu=1797|3096|3596	level=auto
1785640230.575	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12056	cpu=1773|2657|3550	level=auto
1785640231.597	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12068	cpu=1763|2686|3557	level=auto
1785640232.619	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12075	cpu=1793|2921|3561	level=auto
1785640233.643	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12011	cpu=1780|2551|3559	level=auto
1785640234.668	sclk=600	mclk=-	fclk=-	socclk=600	busy=0	power_mw=12005	cpu=1750|2519|3560	level=auto
