# textflood 3840x2160 step=25 epoch_ms=1785502285769.710 mono_ms=58627596.037
frame	loop_start_ms	render_ms	blit_ms	sync_ms
2026	58703154.720	25.335	0.003	6.885
2027	58703186.955	26.142	0.002	6.879
2028	58703219.990	26.361	0.002	6.793
2029	58703253.160	26.276	0.002	6.622
2030	58703286.072	25.349	0.002	6.646
2031	58703318.082	24.791	0.002	6.540
2032	58703349.426	24.323	0.002	6.534
2033	58703380.304	23.415	0.002	6.482
2034	58703410.214	22.907	0.001	6.480
2035	58703439.614	21.948	0.002	6.485
2036	58703468.062	23.187	0.001	6.486
2037	58703497.749	23.623	0.001	6.498
2038	58703527.881	23.986	0.001	6.452
2039	58703558.333	24.475	0.001	6.434
2040	58703589.253	25.809	0.001	6.543
2041	58703621.618	26.540	0.001	6.512
2042	58703654.683	26.179	0.002	6.464
2043	58703687.339	25.748	0.001	6.448
2044	58703719.548	26.019	0.001	6.497
2045	58703752.080	25.271	0.001	6.461
2046	58703783.826	25.597	0.002	6.452
2047	58703815.888	25.658	0.001	6.448
2048	58703848.022	25.026	0.002	6.470
2049	58703879.539	24.299	0.001	6.462
2050	58703910.313	24.117	0.001	6.597
2051	58703941.041	24.025	0.001	6.548
2052	58703971.627	23.963	0.001	6.559
2053	58704002.165	23.658	0.001	6.524
2054	58704032.359	24.284	0.001	6.471
2055	58704063.127	24.682	0.001	6.547
2056	58704094.371	25.809	0.002	6.838
2057	58704127.031	26.104	0.002	6.709
2058	58704159.858	25.838	0.002	6.677
2059	58704192.387	25.783	0.002	6.654
2060	58704224.836	26.449	0.001	6.579
2061	58704257.876	25.662	0.001	6.515
2062	58704290.068	25.060	0.002	6.572
2063	58704321.713	24.626	0.002	6.596
2064	58704352.948	24.933	0.002	6.666
2065	58704384.572	24.985	0.002	6.529
2066	58704416.100	24.800	0.001	6.514
2067	58704447.428	25.943	0.002	6.479
2068	58704479.863	26.233	0.002	6.585
2069	58704512.694	26.244	0.002	6.578
2070	58704545.529	26.265	0.002	6.493
2071	58704578.301	26.548	0.002	6.466
2072	58704611.328	26.971	0.001	6.560
2073	58704644.872	26.563	0.002	6.582
2074	58704678.030	26.067	0.002	6.648
2075	58704710.759	26.157	0.002	6.652
2076	58704743.581	25.135	0.002	6.594
2077	58704775.323	25.399	0.002	6.595
2078	58704807.331	25.483	0.002	6.615
2079	58704839.443	26.570	0.002	7.477
2080	58704873.505	27.232	0.002	6.897
2081	58704907.659	28.217	0.002	6.955
2082	58704942.845	27.783	0.002	6.802
2083	58704977.444	27.763	0.002	6.679
2084	58705011.899	27.459	0.002	6.596
2085	58705045.967	27.305	0.002	6.528
2086	58705079.812	26.874	0.002	6.788
2087	58705113.490	26.471	0.002	6.709
2088	58705146.683	25.564	0.002	6.588
2089	58705178.848	25.063	0.002	6.651
2090	58705210.577	24.377	0.002	6.813
2091	58705241.781	24.566	0.002	6.906
2092	58705273.269	24.042	0.002	6.795
2093	58705304.120	24.116	0.002	7.194
2094	58705335.445	23.863	0.002	6.988
2095	58705366.311	24.615	0.003	6.945
2096	58705397.887	23.900	0.002	6.915
2097	58705428.725	24.037	0.002	6.869
2098	58705459.645	25.095	0.003	6.800
2099	58705491.555	26.197	0.002	6.977
2100	58705524.743	26.214	0.002	6.824
2101	58705557.794	26.505	0.002	7.057
2102	58705591.371	27.223	0.002	7.099
2103	58705625.705	27.644	0.002	6.833
2104	58705660.195	27.103	0.002	7.018
2105	58705694.329	27.023	0.001	7.112
2106	58705728.479	26.818	0.002	6.791
2107	58705762.101	26.220	0.001	6.754
2108	58705795.087	25.419	0.002	6.796
2109	58705827.315	25.158	0.002	6.841
2110	58705859.327	25.943	0.002	6.714
2111	58705891.995	26.190	0.002	6.884
2112	58705925.081	26.071	0.001	6.966
2113	58705958.138	25.484	0.001	7.055
2114	58705990.691	25.563	0.002	6.933
2115	58706023.200	24.280	0.002	7.006
2116	58706054.499	23.412	0.001	6.961
2117	58706084.884	22.192	0.001	6.889
2118	58706113.977	22.552	0.002	6.943
2119	58706143.486	23.292	0.001	6.859
2120	58706173.650	23.477	0.001	6.971
2121	58706204.109	23.215	0.001	6.837
2122	58706234.172	24.209	0.001	6.796
2123	58706265.191	24.681	0.001	6.865
2124	58706296.749	24.651	0.001	6.729
2125	58706328.139	24.530	0.001	6.751
2126	58706359.433	25.874	0.002	6.880
2127	58706392.200	26.415	0.001	6.846
2128	58706425.473	26.613	0.001	6.784
2129	58706458.902	26.624	0.001	6.681
2130	58706492.219	27.835	0.002	6.753
2131	58706526.820	28.274	0.002	6.982
2132	58706562.089	28.410	0.001	6.845
2133	58706597.357	28.337	0.001	6.726
2134	58706632.434	28.449	0.001	6.738
2135	58706667.633	28.386	0.001	6.646
2136	58706702.679	28.292	0.001	6.724
2137	58706737.707	28.127	0.001	6.643
2138	58706772.490	27.460	0.001	6.685
2139	58706806.647	27.064	0.002	6.972
2140	58706840.696	26.828	0.002	6.807
2141	58706874.343	27.826	0.003	6.906
2142	58706909.089	26.441	0.002	7.063
2143	58706942.607	26.686	0.002	7.109
2144	58706976.414	26.280	0.002	7.059
2145	58707009.775	26.055	0.002	7.233
2146	58707043.077	25.938	0.003	7.172
2147	58707076.201	26.364	0.002	7.251
2148	58707109.831	26.888	0.001	7.922
2149	58707144.653	26.946	0.001	7.204
2150	58707178.815	26.382	0.001	7.396
2151	58707212.606	25.884	0.002	7.150
2152	58707245.652	25.092	0.001	6.964
2153	58707277.720	24.103	0.001	6.757
2154	58707308.593	23.173	0.001	6.657
2155	58707338.433	22.054	0.001	6.657
2156	58707367.156	23.107	0.001	6.690
2157	58707396.965	23.550	0.002	6.610
2158	58707427.136	24.090	0.001	6.943
2159	58707458.181	25.040	0.001	6.713
2160	58707489.946	25.852	0.001	6.755
2161	58707522.573	26.561	0.001	6.684
2162	58707555.830	26.130	0.002	6.757
2163	58707588.730	26.044	0.001	6.690
2164	58707621.475	26.133	0.001	6.659
2165	58707654.279	25.305	0.001	6.627
2166	58707686.223	25.463	0.001	6.638
2167	58707718.336	25.308	0.001	6.597
2168	58707750.252	24.998	0.001	6.660
2169	58707781.922	24.591	0.001	6.652
2170	58707813.176	24.293	0.001	6.776
2171	58707844.257	24.212	0.001	6.782
2172	58707875.263	23.976	0.001	6.864
2173	58707906.114	24.010	0.001	6.762
2174	58707936.898	24.403	0.001	6.639
2175	58707967.953	24.844	0.001	6.659
2176	58707999.468	25.339	0.001	6.846
2177	58708031.673	25.939	0.001	6.744
2178	58708064.369	25.706	0.001	6.630
2179	58708096.718	25.457	0.001	6.639
2180	58708128.825	25.970	0.001	6.618
2181	58708161.424	25.454	0.001	6.621
2182	58708193.511	24.911	0.001	6.664
2183	58708225.099	24.242	0.001	6.618
2184	58708255.970	24.430	0.001	6.699
2185	58708287.110	24.484	0.001	6.703
2186	58708318.311	24.750	0.001	6.690
2187	58708349.763	25.969	0.001	6.616
2188	58708382.359	26.080	0.001	6.653
2189	58708415.104	26.181	0.001	6.640
2190	58708447.937	26.285	0.001	6.637
2191	58708480.872	26.618	0.001	6.563
2192	58708514.064	26.686	0.001	6.716
2193	58708547.487	26.494	0.001	6.672
2194	58708580.665	25.923	0.001	6.719
2195	58708613.319	25.478	0.001	6.708
2196	58708645.516	25.116	0.001	6.841
2197	58708677.485	25.507	0.002	6.720
2198	58708709.725	25.502	0.001	6.734
2199	58708741.971	26.458	0.001	7.336
2200	58708775.776	26.772	0.001	6.814
2201	58708809.374	27.918	0.002	7.022
2202	58708844.327	27.717	0.002	7.062
2203	58708879.119	27.841	0.001	7.248
2204	58708914.220	28.410	0.001	7.264
2205	58708949.906	28.442	0.002	7.201
2206	58708985.562	27.970	0.002	7.378
2207	58709020.923	27.113	0.001	6.977
2208	58709055.026	26.013	0.001	7.017
2209	58709088.076	25.832	0.001	7.144
2210	58709121.066	25.371	0.002	7.931
2211	58709154.383	24.187	0.002	7.092
2212	58709185.676	24.160	0.001	6.959
2213	58709216.808	23.806	0.001	6.896
2214	58709247.522	23.236	0.001	6.902
2215	58709277.672	23.254	0.002	6.930
2216	58709307.871	23.545	0.003	7.121
2217	58709338.550	24.170	0.001	7.154
2218	58709369.888	25.425	0.001	7.200
2219	58709402.526	25.594	0.002	7.020
2220	58709435.152	25.976	0.001	6.889
2221	58709468.030	26.259	0.002	6.840
2222	58709501.143	26.481	0.002	6.852
2223	58709534.488	26.593	0.002	6.906
2224	58709568.011	26.664	0.001	7.097
2225	58709601.794	26.982	0.001	7.086
2226	58709635.874	26.750	0.001	7.278
2227	58709669.915	26.772	0.001	7.241
2228	58709703.940	26.253	0.002	7.180
2229	58709737.386	25.756	0.002	7.145
2230	58709770.301	25.870	0.001	7.064
2231	58709803.248	26.270	0.001	6.945
2232	58709836.475	26.059	0.001	6.912
2233	58709869.458	25.248	0.001	6.942
2234	58709901.661	24.748	0.002	6.982
2235	58709933.404	24.252	0.002	6.930
2236	58709964.598	22.853	0.002	6.985
2237	58709994.449	22.146	0.001	6.906
2238	58710023.514	21.991	0.001	6.889
2239	58710052.405	22.840	0.001	6.823
2240	58710082.080	23.247	0.001	6.883
2241	58710112.241	22.905	0.001	6.796
2242	58710141.955	23.499	0.001	6.914
2243	58710172.379	24.541	0.001	6.812
2244	58710203.743	24.596	0.001	6.856
2245	58710235.209	24.931	0.001	7.161
2246	58710267.314	26.017	0.002	7.124
2247	58710300.467	26.951	0.001	7.027
2248	58710334.458	26.842	0.001	6.916
2249	58710368.228	26.847	0.001	6.895
2250	58710401.982	27.610	0.002	7.129
2251	58710436.734	28.612	0.002	7.190
2252	58710472.549	28.893	0.001	7.283
2253	58710508.738	29.384	0.003	8.025
2254	58710546.161	29.194	0.001	7.144
2255	58710582.512	29.106	0.001	7.146
2256	58710618.776	28.850	0.002	7.059
2257	58710654.707	28.455	0.001	7.209
2258	58710690.384	28.603	0.002	7.312
2259	58710726.312	28.245	0.002	7.103
2260	58710761.672	27.624	0.001	7.818
2261	58710797.127	27.750	0.001	7.021
2262	58710831.910	26.890	0.002	7.130
2263	58710865.942	26.848	0.002	6.804
2264	58710899.607	25.917	0.002	6.922
2265	58710932.457	25.563	0.002	6.897
2266	58710964.929	25.248	0.001	6.871
2267	58710997.061	25.757	0.002	6.823
2268	58711029.653	26.052	0.001	6.942
2269	58711062.660	26.406	0.002	7.077
2270	58711096.156	26.150	0.002	7.042
2271	58711129.361	25.220	0.001	6.768
2272	58711161.362	24.270	0.001	6.714
2273	58711192.367	23.558	0.001	6.716
2274	58711222.653	23.308	0.001	6.867
2275	58711252.839	22.422	0.002	6.700
2276	58711281.974	23.038	0.002	6.727
2277	58711311.751	23.634	0.001	6.789
2278	58711342.185	24.137	0.001	6.693
2279	58711373.026	24.838	0.001	6.680
2280	58711404.555	25.767	0.001	6.703
2281	58711437.037	26.423	0.001	6.814
2282	58711470.286	26.233	0.001	6.720
2283	58711503.251	26.008	0.001	6.603
2284	58711535.874	25.884	0.001	6.678
2285	58711568.449	25.542	0.002	6.686
2286	58711600.689	25.499	0.001	6.732
2287	58711632.932	25.691	0.001	6.780
2288	58711665.416	25.358	0.001	6.748
2289	58711697.543	24.583	0.001	6.641
2290	58711728.778	24.196	0.001	6.633
2291	58711759.618	23.830	0.001	6.723
2292	58711790.183	23.825	0.001	6.862
2293	58711820.883	24.170	0.002	6.811
2294	58711851.877	24.515	0.001	6.890
2295	58711883.295	25.196	0.001	6.749
2296	58711915.253	25.646	0.001	6.770
2297	58711947.680	25.934	0.002	6.901
2298	58711980.528	26.084	0.001	6.882
2299	58712013.507	25.941	0.001	6.844
2300	58712046.303	26.312	0.001	6.922
2301	58712079.548	25.973	0.001	6.869
2302	58712112.401	25.491	0.001	6.905
2303	58712144.810	24.771	0.001	6.814
2304	58712176.407	24.879	0.001	6.865
2305	58712208.171	24.734	0.001	6.788
2306	58712239.705	25.051	0.001	6.848
2307	58712271.615	26.450	0.001	6.891
2308	58712304.969	26.845	0.002	6.863
2309	58712338.690	26.576	0.001	6.823
2310	58712372.102	26.693	0.001	6.860
2311	58712405.666	27.781	0.001	7.041
2312	58712440.502	27.582	0.001	7.047
2313	58712475.144	27.251	0.001	6.944
2314	58712509.352	26.265	0.001	6.750
2315	58712542.378	26.397	0.001	6.801
2316	58712575.589	25.544	0.001	6.775
2317	58712607.920	25.344	0.001	6.777
2318	58712640.052	25.643	0.001	6.804
2319	58712672.512	27.390	0.002	7.274
2320	58712707.190	27.787	0.002	6.951
2321	58712741.949	28.386	0.003	6.787
2322	58712777.136	27.490	0.001	6.925
2323	58712811.566	27.454	0.002	6.733
2324	58712845.768	27.300	0.002	6.707
2325	58712879.787	27.287	0.001	6.774
2326	58712913.861	27.879	0.002	6.863
2327	58712948.615	26.214	0.001	6.784
2328	58712981.627	25.315	0.001	6.684
2329	58713013.638	25.134	0.002	6.663
2330	58713045.447	24.772	0.001	6.675
2331	58713076.907	23.106	0.001	6.648
2332	58713106.673	23.172	0.001	6.568
2333	58713136.425	23.070	0.001	6.526
2334	58713166.034	22.831	0.002	7.627
2335	58713196.506	23.550	0.001	7.002
2336	58713227.071	23.719	0.002	6.800
2337	58713257.612	23.589	0.002	6.733
2338	58713287.947	24.427	0.001	7.441
2339	58713319.827	24.884	0.001	6.749
2340	58713351.472	25.494	0.001	6.614
2341	58713383.592	25.804	0.001	6.592
2342	58713416.009	26.666	0.001	6.652
2343	58713449.339	26.164	0.001	6.617
2344	58713482.131	26.086	0.001	6.567
2345	58713514.795	25.996	0.001	6.519
2346	58713547.321	25.966	0.001	6.544
2347	58713579.843	25.588	0.001	6.618
2348	58713612.060	25.028	0.001	6.568
2349	58713643.666	24.676	0.001	6.531
2350	58713674.885	25.202	0.001	6.556
2351	58713706.655	25.549	0.001	6.583
2352	58713738.799	25.710	0.002	6.600
2353	58713771.139	24.376	0.001	6.592
2354	58713802.120	24.790	0.001	6.846
2355	58713833.769	23.968	0.001	6.774
2356	58713864.523	22.795	0.001	6.702
2357	58713894.031	21.651	0.001	6.620
2358	58713922.315	21.399	0.001	6.696
2359	58713950.424	22.809	0.002	6.618
2360	58713979.864	23.028	0.002	6.652
2361	58714009.557	22.590	0.001	6.660
2362	58714038.818	23.303	0.002	6.586
2363	58714068.721	24.730	0.001	6.591
2364	58714100.054	24.227	0.001	6.614
2365	58714130.908	24.400	0.002	6.558
2366	58714161.878	24.610	0.001	6.644
2367	58714193.145	26.748	0.002	6.883
2368	58714226.789	26.970	0.002	6.999
2369	58714260.780	27.159	0.001	7.103
2370	58714295.055	27.507	0.001	7.559
2371	58714330.133	28.066	0.001	6.924
2372	58714365.136	28.206	0.002	6.747
2373	58714400.101	28.092	0.001	6.664
2374	58714434.868	28.342	0.001	6.910
2375	58714470.133	28.630	0.002	6.781
2376	58714505.557	28.425	0.003	7.207
2377	58714541.203	28.335	0.002	6.971
2378	58714576.522	28.326	0.001	7.031
2379	58714611.892	27.671	0.001	6.785
2380	58714646.360	26.873	0.001	6.642
2381	58714679.887	26.837	0.001	7.011
2382	58714713.747	26.386	0.001	6.815
2383	58714746.959	26.390	0.001	6.810
2384	58714780.171	25.756	0.002	6.722
2385	58714812.669	25.600	0.001	6.915
2386	58714845.196	25.373	0.002	7.052
2387	58714877.634	26.013	0.002	6.944
2388	58714910.604	26.387	0.001	6.950
2389	58714943.954	27.033	0.002	6.765
2390	58714977.764	25.670	0.001	6.897
2391	58715010.344	24.984	0.002	6.862
2392	58715042.202	24.461	0.002	6.742
2393	58715073.419	24.425	0.002	7.057
2394	58715104.915	23.785	0.002	7.039
2395	58715135.753	22.762	0.002	7.035
2396	58715165.564	23.704	0.002	6.951
2397	58715196.233	24.707	0.002	6.886
2398	58715227.839	24.685	0.002	6.905
2399	58715259.441	25.404	0.001	7.021
2400	58715291.878	26.439	0.001	7.051
2401	58715325.390	27.693	0.002	7.027
2402	58715360.122	26.860	0.002	6.887
2403	58715393.882	26.196	0.001	6.735
2404	58715426.825	26.219	0.001	6.648
2405	58715459.704	26.360	0.002	6.859
2406	58715492.936	26.195	0.002	6.898
2407	58715526.043	25.979	0.002	6.838
2408	58715558.873	25.477	0.001	7.589
2409	58715591.952	25.262	0.003	6.955
2410	58715624.184	24.652	0.002	6.769
2411	58715655.618	24.199	0.002	6.674
2412	58715686.505	23.727	0.002	6.851
2413	58715717.097	24.421	0.002	6.737
2414	58715748.268	24.857	0.002	6.678
2415	58715779.816	25.053	0.002	6.790
2416	58715811.672	25.787	0.002	7.515
2417	58715845.011	26.159	0.002	6.781
2418	58715877.965	25.804	0.002	6.698
2419	58715910.480	25.592	0.002	6.609
2420	58715942.693	25.815	0.002	7.247
2421	58715975.769	25.905	0.003	6.976
2422	58716008.663	25.741	0.002	6.831
2423	58716041.251	24.777	0.002	6.839
2424	58716072.880	25.496	0.002	6.841
2425	58716105.230	24.966	0.002	6.743
2426	58716136.952	24.891	0.002	6.663
2427	58716168.519	26.005	0.002	6.683
2428	58716201.222	26.929	0.002	7.015
2429	58716235.179	26.956	0.002	6.911
2430	58716269.059	26.852	0.003	6.904
2431	58716302.828	27.348	0.002	6.835
2432	58716337.028	27.841	0.002	6.886
2433	58716371.777	27.046	0.002	6.837
2434	58716405.672	26.154	0.002	6.733
2435	58716438.573	25.689	0.002	6.787
2436	58716471.062	25.947	0.002	6.706
2437	58716503.729	25.302	0.002	6.798
2438	58716535.843	25.675	0.002	6.767
2439	58716568.300	26.379	0.002	7.380
2440	58716602.073	27.137	0.002	6.743
2441	58716635.966	27.373	0.002	6.675
2442	58716670.030	27.050	0.002	6.624
2443	58716703.717	27.410	0.002	6.688
2444	58716737.827	27.521	0.002	6.677
2445	58716772.038	26.959	0.012	6.680
2446	58716805.702	27.156	0.002	6.684
2447	58716839.554	26.420	0.002	6.694
2448	58716872.681	25.173	0.002	6.676
2449	58716904.551	24.968	0.002	6.637
2450	58716936.170	24.226	0.002	6.634
2451	58716967.044	23.972	0.002	6.654
2452	58716997.684	23.427	0.003	6.940
2453	58717028.065	23.773	0.003	6.921
2454	58717058.774	23.324	0.003	6.804
2455	58717088.917	23.750	0.002	6.782
2456	58717119.462	23.170	0.002	6.740
2457	58717149.385	23.318	0.002	6.681
2458	58717179.398	24.318	0.002	6.688
2459	58717210.417	25.044	0.002	6.690
2460	58717242.163	25.537	0.002	6.687
2461	58717274.401	25.864	0.002	6.712
2462	58717306.990	26.713	0.002	6.680
2463	58717340.397	27.047	0.002	6.737
2464	58717374.193	26.636	0.002	6.722
2465	58717407.581	26.480	0.002	6.708
2466	58717440.782	25.744	0.002	6.685
2467	58717473.225	26.473	0.002	6.683
2468	58717506.393	25.208	0.002	6.673
2469	58717538.287	24.611	0.002	6.625
2470	58717569.536	24.762	0.002	6.656
2471	58717600.967	26.171	0.002	6.707
2472	58717633.859	25.638	0.002	6.662
2473	58717666.171	24.732	0.002	6.668
2474	58717697.585	24.273	0.002	7.287
2475	58717729.159	23.695	0.002	6.656
2476	58717759.523	22.597	0.002	6.627
2477	58717788.761	21.528	0.002	6.605
2478	58717816.907	21.196	0.002	6.575
2479	58717844.691	23.090	0.002	6.714
2480	58717874.508	23.162	0.002	6.717
2481	58717904.409	22.729	0.002	6.645
2482	58717933.797	23.134	0.002	6.647
2483	58717963.590	24.814	0.002	6.672
2484	58717995.089	24.548	0.002	6.665
2485	58718026.315	24.421	0.002	6.646
2486	58718057.395	24.718	0.002	6.665
2487	58718088.791	26.708	0.002	6.722
2488	58718122.233	26.469	0.002	6.648
2489	58718155.364	26.097	0.002	6.851
2490	58718188.325	27.261	0.003	6.901
2491	58718222.502	28.522	0.002	6.769
2492	58718257.805	28.031	0.002	6.688
2493	58718292.538	28.102	0.002	6.710
2494	58718327.365	28.230	0.002	7.501
2495	58718363.109	28.753	0.002	6.887
2496	58718398.763	28.477	0.002	6.785
2497	58718434.049	27.482	0.002	6.704
2498	58718468.248	27.987	0.002	6.757
2499	58718503.024	26.919	0.002	6.704
2500	58718536.661	26.685	0.002	6.630
2501	58718569.989	26.644	0.002	6.665
2502	58718603.311	26.806	0.003	6.793
2503	58718636.924	26.218	0.003	6.751
2504	58718669.907	25.659	0.002	6.692
2505	58718702.272	24.805	0.002	7.297
2506	58718734.388	24.986	0.002	6.705
2507	58718766.093	25.451	0.002	6.675
2508	58718798.233	25.550	0.002	6.648
2509	58718830.445	25.684	0.002	7.254
2510	58718863.395	25.506	0.002	6.614
2511	58718895.528	24.481	0.002	6.629
2512	58718926.651	23.996	0.003	6.605
2513	58718957.275	23.373	0.002	6.639
2514	58718987.300	23.611	0.002	6.699
2515	58719017.623	22.039	0.002	6.653
2516	58719046.329	22.950	0.002	6.657
2517	58719075.951	23.435	0.002	6.722
2518	58719106.122	24.653	0.002	6.738
2519	58719137.526	24.737	0.002	6.642
2520	58719168.919	25.512	0.002	6.597
2521	58719201.041	26.256	0.002	6.592
2522	58719233.903	26.923	0.002	6.615
2523	58719267.454	25.720	0.002	6.578
2524	58719299.765	25.818	0.002	6.652
2525	58719332.248	25.568	0.002	6.666
2526	58719364.497	26.191	0.002	6.694
2527	58719397.394	25.360	0.002	6.654
2528	58719429.421	25.078	0.002	6.815
2529	58719461.337	24.862	0.002	7.505
2530	58719493.718	24.705	0.002	6.738
2531	58719525.176	24.192	0.002	6.731
2532	58719556.113	23.787	0.002	6.673
2533	58719586.586	23.696	0.002	6.741
2534	58719617.037	24.932	0.002	6.772
2535	58719648.755	25.044	0.002	6.653
2536	58719680.465	25.362	0.002	6.679
2537	58719712.520	25.624	0.002	7.400
2538	58719745.557	26.303	0.002	6.735
2539	58719778.609	25.901	0.003	6.721
2540	58719811.245	26.132	0.002	6.724
2541	58719844.115	26.503	0.002	6.789
2542	58719877.421	25.330	0.002	6.643
2543	58719909.407	24.216	0.002	6.604
2544	58719940.240	24.409	0.002	6.601
2545	58719971.273	24.850	0.002	6.677
2546	58720002.815	24.850	0.002	6.668
2547	58720034.346	25.921	0.002	6.626
2548	58720066.908	26.090	0.013	7.003
2549	58720100.029	27.304	0.002	6.874
2550	58720134.222	26.677	0.002	6.735
2551	58720167.647	26.821	0.002	6.689
2552	58720201.170	26.816	0.002	6.797
2553	58720234.797	27.628	0.002	6.899
2554	58720269.336	26.633	0.002	7.238
2555	58720303.223	26.670	0.002	7.014
2556	58720336.921	25.787	0.002	6.860
2557	58720369.581	26.378	0.003	6.923
2558	58720402.896	25.934	0.002	6.825
2559	58720435.670	26.414	0.002	6.752
2560	58720468.849	27.093	0.002	7.334
2561	58720503.297	27.536	0.002	6.801
2562	58720537.648	27.420	0.003	6.798
2563	58720571.879	27.103	0.003	6.838
2564	58720605.835	27.899	0.002	6.815
2565	58720640.562	27.372	0.002	6.860
2566	58720674.808	27.521	0.002	6.756
2567	58720709.098	25.980	0.002	6.695
2568	58720741.786	25.910	0.002	7.179
2569	58720774.892	25.735	0.003	7.044
2570	58720807.686	25.149	0.003	6.977
2571	58720839.827	24.086	0.002	7.169
2572	58720871.095	25.035	0.003	6.992
2573	58720903.135	23.998	0.003	7.351
2574	58720934.501	24.070	0.003	7.100
2575	58720965.684	23.520	0.002	7.019
2576	58720996.238	24.368	0.003	7.088
2577	58721027.726	24.083	0.002	6.976
2578	58721058.799	24.793	0.002	6.884
2579	58721090.491	24.663	0.002	6.808
2580	58721121.976	26.536	0.002	6.978
2581	58721155.504	26.413	0.002	6.919
2582	58721188.851	26.637	0.002	6.926
2583	58721222.429	26.968	0.002	6.800
2584	58721256.210	27.071	0.003	6.696
2585	58721289.991	26.467	0.002	6.690
2586	58721323.162	25.853	0.002	6.807
2587	58721355.836	26.232	0.002	7.535
2588	58721389.617	25.863	0.002	6.858
2589	58721422.352	25.188	0.002	6.835
2590	58721454.389	25.272	0.002	6.896
2591	58721486.570	26.999	0.002	6.675
2592	58721520.257	26.045	0.002	7.016
2593	58721553.342	25.875	0.002	7.000
2594	58721586.232	25.356	0.002	6.908
2595	58721618.511	25.115	0.003	6.822
2596	58721650.465	23.380	0.002	6.793
2597	58721680.651	22.276	0.002	6.830
2598	58721709.773	21.759	0.002	6.896
2599	58721738.442	23.937	0.003	7.004
2600	58721769.400	24.681	0.002	6.839
2601	58721800.936	23.314	0.003	6.772
2602	58721831.036	23.702	0.002	6.797
2603	58721861.549	25.661	0.003	6.939
2604	58721894.165	25.126	0.002	6.825
2605	58721926.128	24.977	0.003	7.040
2606	58721958.161	27.791	0.002	6.996
2607	58721992.962	28.077	0.002	6.932
2608	58722027.984	27.397	0.002	6.928
2609	58722062.330	28.465	0.002	6.960
2610	58722097.768	32.328	0.003	7.213
2611	58722137.325	30.427	0.002	7.115
2612	58722174.880	28.974	0.003	7.353
2613	58722211.223	29.611	0.003	7.333
2614	58722248.181	30.567	0.003	7.494
2615	58722286.258	29.543	0.002	6.846
2616	58722322.659	28.948	0.002	7.153
2617	58722358.772	28.452	0.002	7.128
2618	58722394.365	29.289	0.002	7.323
2619	58722430.990	28.314	0.002	7.230
2620	58722466.547	31.071	0.002	7.144
2621	58722504.774	31.135	0.002	7.108
2622	58722543.029	27.425	0.003	6.939
2623	58722577.405	26.445	0.002	6.848
2624	58722610.711	26.154	0.002	6.792
